,GR,M2R1,M2R2,M2R3,M2R6,M2R9,DT,ZDEN,ZCOR,CNC,log,Formação
4441.3932,89.8274,2.2941,2.8103,3.2011,3.4569,3.5271,71.3321,2.5008,-0.0396,18.2178,LIS_003,Itajai-Açu e Ilha Bela
4441.5456,90.7011,2.2648,2.77,3.1513,3.4003,3.4687,71.4791,2.4973,-0.0416,17.5512,LIS_003,Itajai-Açu e Ilha Bela
4441.698,90.18,2.2351,2.7312,3.1032,3.3447,3.4107,71.5206,2.4951,-0.0417,17.1276,LIS_003,Itajai-Açu e Ilha Bela
4441.8504,89.2842,2.2316,2.7266,3.0938,3.3299,3.3937,71.5295,2.4945,-0.0403,17.1225,LIS_003,Itajai-Açu e Ilha Bela
4442.0028,88.8546,2.2464,2.746,3.1112,3.3431,3.4047,71.6898,2.4947,-0.0381,17.458,LIS_003,Itajai-Açu e Ilha Bela
4442.1552,89.4383,2.2512,2.7524,3.1137,3.3397,3.398,72.1712,2.4942,-0.0344,17.6565,LIS_003,Itajai-Açu e Ilha Bela
4442.3076,89.8828,2.2311,2.7265,3.0797,3.2967,3.3508,72.905,2.49,-0.0334,17.5682,LIS_003,Itajai-Açu e Ilha Bela
4442.46,89.5816,2.1991,2.6854,3.0289,3.2357,3.2851,73.5506,2.4842,-0.0322,17.7875,LIS_003,Itajai-Açu e Ilha Bela
4442.6124,90.9874,2.1815,2.6635,3.0004,3.1985,3.2435,73.7613,2.4853,-0.0269,18.2691,LIS_003,Itajai-Açu e Ilha Bela
4442.7648,93.8761,2.1882,2.6744,3.0091,3.2011,3.2422,73.3661,2.4943,-0.0226,18.168,LIS_003,Itajai-Açu e Ilha Bela
4442.9172,94.9675,2.2091,2.7046,3.0397,3.227,3.2645,72.4933,2.5028,-0.0237,17.388,LIS_003,Itajai-Açu e Ilha Bela
4443.0696,93.3635,2.2324,2.7368,3.0724,3.255,3.289,71.5755,2.5084,-0.0233,16.8065,LIS_003,Itajai-Açu e Ilha Bela
4443.222,91.6059,2.2514,2.7603,3.0945,3.2726,3.3031,71.0747,2.5149,-0.0177,16.8673,LIS_003,Itajai-Açu e Ilha Bela
4443.3744,90.7516,2.259,2.766,3.0974,3.2694,3.2965,71.1821,2.5195,-0.0153,17.2018,LIS_003,Itajai-Açu e Ilha Bela
4443.5268,90.1565,2.2517,2.7514,3.0779,3.2429,3.2668,71.7577,2.5173,-0.0253,17.2839,LIS_003,Itajai-Açu e Ilha Bela
4443.6792,89.6776,2.2385,2.7302,3.0514,3.2096,3.2307,72.394,2.5114,-0.0399,17.2692,LIS_003,Itajai-Açu e Ilha Bela
4443.8316,89.5854,2.2288,2.7157,3.033,3.1856,3.2043,72.6533,2.507,-0.0427,17.6762,LIS_003,Itajai-Açu e Ilha Bela
4443.984,90.3297,2.2167,2.701,3.0149,3.1629,3.1796,72.3961,2.5046,-0.0334,18.2779,LIS_003,Itajai-Açu e Ilha Bela
4444.1364,91.899,2.1953,2.6772,2.9872,3.1313,3.1462,71.786,2.5049,-0.0259,18.6703,LIS_003,Itajai-Açu e Ilha Bela
4444.2888,93.2678,2.1723,2.6525,2.9594,3.1004,3.1139,71.0913,2.5091,-0.0256,18.9279,LIS_003,Itajai-Açu e Ilha Bela
4444.4412,93.3714,2.1555,2.6356,2.9408,3.0798,3.0922,70.5226,2.5134,-0.0283,19.0787,LIS_003,Itajai-Açu e Ilha Bela
4444.5936,92.4509,2.1456,2.6258,2.9302,3.0682,3.0797,70.1492,2.5148,-0.0287,18.7034,LIS_003,Itajai-Açu e Ilha Bela
4444.746,91.3828,2.1403,2.6195,2.9228,3.0603,3.0709,70.0035,2.5158,-0.0248,17.7766,LIS_003,Itajai-Açu e Ilha Bela
4444.8984,91.4132,2.1363,2.612,2.9136,3.0505,3.0603,70.1439,2.519,-0.0217,17.1204,LIS_003,Itajai-Açu e Ilha Bela
4445.0508,92.3109,2.1401,2.6131,2.9134,3.0499,3.0591,70.5399,2.525,-0.0249,17.1701,LIS_003,Itajai-Açu e Ilha Bela
4445.2032,92.9652,2.1716,2.6494,2.9524,3.0902,3.099,70.9724,2.5369,-0.0286,17.5333,LIS_003,Itajai-Açu e Ilha Bela
4445.3556,93.8448,2.2312,2.723,3.033,3.1739,3.1825,71.2019,2.551,-0.0255,17.4639,LIS_003,Itajai-Açu e Ilha Bela
4445.508,94.8219,2.2782,2.7823,3.0977,3.2407,3.2491,71.12,2.5564,-0.0204,16.8892,LIS_003,Itajai-Açu e Ilha Bela
4445.6604,93.9306,2.2758,2.7779,3.0916,3.2332,3.2413,70.7955,2.5491,-0.0213,16.4144,LIS_003,Itajai-Açu e Ilha Bela
4445.8128,90.9914,2.2378,2.7251,3.0317,3.1692,3.177,70.4023,2.5348,-0.0267,16.2276,LIS_003,Itajai-Açu e Ilha Bela
4445.9652,88.1581,2.2008,2.6704,2.9693,3.1026,3.1101,70.071,2.5198,-0.0297,16.155,LIS_003,Itajai-Açu e Ilha Bela
4446.1176,86.8882,2.1849,2.6422,2.9361,3.0665,3.0738,69.9104,2.5085,-0.0276,16.2022,LIS_003,Itajai-Açu e Ilha Bela
4446.27,87.8023,2.1941,2.6485,2.941,3.0702,3.0774,70.0179,2.5013,-0.0239,16.5957,LIS_003,Itajai-Açu e Ilha Bela
4446.4224,89.9565,2.2173,2.677,2.9706,3.0997,3.1067,70.3907,2.4951,-0.0255,16.9844,LIS_003,Itajai-Açu e Ilha Bela
4446.5748,90.6257,2.2352,2.7026,2.997,3.126,3.1328,70.8607,2.4886,-0.033,16.8373,LIS_003,Itajai-Açu e Ilha Bela
4446.7272,89.1877,2.2377,2.7091,3.0028,3.1311,3.1374,71.1794,2.4829,-0.0361,16.6608,LIS_003,Itajai-Açu e Ilha Bela
4446.8796,87.8393,2.2238,2.6926,2.9836,3.11,3.1158,71.2116,2.4778,-0.0305,16.7898,LIS_003,Itajai-Açu e Ilha Bela
4447.032,88.1259,2.1995,2.66,2.947,3.0711,3.076,71.0441,2.4731,-0.0232,16.8007,LIS_003,Itajai-Açu e Ilha Bela
4447.1844,88.7128,2.1721,2.6225,2.9053,3.0272,3.0311,70.9357,2.4706,-0.022,16.6955,LIS_003,Itajai-Açu e Ilha Bela
4447.3368,89.2914,2.147,2.5891,2.8686,2.9884,2.9912,71.0413,2.4737,-0.0278,17.0956,LIS_003,Itajai-Açu e Ilha Bela
4447.4892,90.731,2.1353,2.5749,2.8535,2.9723,2.974,71.2866,2.4835,-0.0331,17.7801,LIS_003,Itajai-Açu e Ilha Bela
4447.6416,92.8702,2.147,2.5933,2.8751,2.9946,2.9952,71.467,2.4965,-0.0326,18.0309,LIS_003,Itajai-Açu e Ilha Bela
4447.794,94.7666,2.173,2.6342,2.9224,3.0435,3.043,71.409,2.5074,-0.031,17.8288,LIS_003,Itajai-Açu e Ilha Bela
4447.9464,96.4429,2.1918,2.6698,2.9645,3.0868,3.0853,71.1091,2.5136,-0.0329,17.6709,LIS_003,Itajai-Açu e Ilha Bela
4448.0988,97.5805,2.197,2.6888,2.9882,3.1106,3.108,70.7114,2.5122,-0.0357,17.8586,LIS_003,Itajai-Açu e Ilha Bela
4448.2512,97.129,2.1967,2.6963,2.9982,3.1197,3.116,70.4134,2.5003,-0.0384,18.1148,LIS_003,Itajai-Açu e Ilha Bela
4448.4036,94.8278,2.1943,2.6936,2.9949,3.1146,3.1098,70.3912,2.4856,-0.0385,18.237,LIS_003,Itajai-Açu e Ilha Bela
4448.556,91.4029,2.1863,2.6764,2.9732,3.0902,3.0843,70.6911,2.4807,-0.0321,18.2167,LIS_003,Itajai-Açu e Ilha Bela
4448.7084,88.2773,2.1657,2.6398,2.9284,3.0418,3.0348,71.1437,2.486,-0.028,17.8778,LIS_003,Itajai-Açu e Ilha Bela
4448.8608,87.2413,2.1407,2.5993,2.8788,2.9889,2.981,71.4446,2.4922,-0.0345,17.183,LIS_003,Itajai-Açu e Ilha Bela
4449.0132,88.095,2.1373,2.5909,2.8656,2.9745,2.9658,71.3719,2.4948,-0.0429,16.6029,LIS_003,Itajai-Açu e Ilha Bela
4449.1656,89.2092,2.168,2.63,2.9064,3.017,3.0075,70.969,2.4947,-0.0396,16.5836,LIS_003,Itajai-Açu e Ilha Bela
4449.318,89.2771,2.2139,2.6898,2.9715,3.0858,3.0755,70.4969,2.492,-0.0316,16.8395,LIS_003,Itajai-Açu e Ilha Bela
4449.4704,87.7204,2.2414,2.7226,3.0076,3.1255,3.1149,70.1781,2.4847,-0.0279,16.8211,LIS_003,Itajai-Açu e Ilha Bela
4449.6228,85.2674,2.2339,2.7046,2.9878,3.1081,3.0976,70.0251,2.4738,-0.0303,16.49,LIS_003,Itajai-Açu e Ilha Bela
4449.7752,84.2275,2.2051,2.6544,2.9329,3.0549,3.0449,69.8734,2.4669,-0.0324,16.3447,LIS_003,Itajai-Açu e Ilha Bela
4449.9276,84.991,2.1847,2.6149,2.8904,3.0152,3.006,69.6132,2.4697,-0.0286,16.6027,LIS_003,Itajai-Açu e Ilha Bela
4450.08,86.0354,2.1973,2.622,2.9008,3.0314,3.0229,69.3232,2.4799,-0.0241,16.985,LIS_003,Itajai-Açu e Ilha Bela
4450.2324,86.5428,2.2492,2.6879,2.9785,3.1185,3.1108,69.1748,2.4891,-0.0295,17.1711,LIS_003,Itajai-Açu e Ilha Bela
4450.3848,86.0728,2.3216,2.7903,3.0998,3.2517,3.2451,69.2485,2.4943,-0.0385,17.2672,LIS_003,Itajai-Açu e Ilha Bela
4450.5372,85.1908,2.3793,2.8825,3.2128,3.3765,3.3712,69.4781,2.498,-0.0393,17.2854,LIS_003,Itajai-Açu e Ilha Bela
4450.6896,85.5208,2.4016,2.9326,3.2808,3.4536,3.4499,69.7071,2.5012,-0.0349,17.0007,LIS_003,Itajai-Açu e Ilha Bela
4450.842,86.7076,2.3992,2.9492,3.311,3.4897,3.4878,69.7975,2.5003,-0.0308,16.6819,LIS_003,Itajai-Açu e Ilha Bela
4450.9944,87.1602,2.3979,2.9615,3.3338,3.5165,3.5162,69.7305,2.4947,-0.0282,16.7116,LIS_003,Itajai-Açu e Ilha Bela
4451.1468,86.3922,2.4147,2.9895,3.37,3.5558,3.5569,69.5919,2.4876,-0.0308,17.0475,LIS_003,Itajai-Açu e Ilha Bela
4451.2992,84.3014,2.4475,3.0294,3.415,3.6026,3.6048,69.5082,2.4837,-0.038,17.4802,LIS_003,Itajai-Açu e Ilha Bela
4451.4516,81.5505,2.4766,3.057,3.4419,3.6292,3.632,69.5976,2.4837,-0.0404,17.8051,LIS_003,Itajai-Açu e Ilha Bela
4451.604,80.3607,2.4827,3.0518,3.4299,3.6137,3.6167,69.906,2.4843,-0.0363,17.7746,LIS_003,Itajai-Açu e Ilha Bela
4451.7564,81.4886,2.467,3.0209,3.3889,3.5673,3.5699,70.3957,2.4883,-0.0305,17.3698,LIS_003,Itajai-Açu e Ilha Bela
4451.9088,84.1266,2.4552,3.0009,3.3614,3.535,3.5368,70.9814,2.5013,-0.025,17.0158,LIS_003,Itajai-Açu e Ilha Bela
4452.0612,86.9474,2.4759,3.0288,3.3887,3.5602,3.5607,71.5088,2.5178,-0.0284,16.8499,LIS_003,Itajai-Açu e Ilha Bela
4452.2136,89.0744,2.5302,3.1035,3.469,3.6408,3.6394,71.786,2.5276,-0.042,16.793,LIS_003,Itajai-Açu e Ilha Bela
4452.366,90.4343,2.5867,3.1809,3.552,3.7236,3.7201,71.655,2.5301,-0.0496,16.8487,LIS_003,Itajai-Açu e Ilha Bela
4452.5184,91.8929,2.6095,3.2106,3.581,3.7494,3.7435,71.0837,2.5308,-0.043,16.9232,LIS_003,Itajai-Açu e Ilha Bela
4452.6708,93.8165,2.5999,3.1929,3.5565,3.719,3.7109,70.1946,2.5321,-0.0331,16.8041,LIS_003,Itajai-Açu e Ilha Bela
4452.8232,95.0472,2.5996,3.1833,3.5409,3.6983,3.6882,69.2022,2.5317,-0.0311,16.8107,LIS_003,Itajai-Açu e Ilha Bela
4452.9756,93.6383,2.6364,3.2205,3.578,3.7335,3.7216,68.3661,2.5301,-0.0327,17.228,LIS_003,Itajai-Açu e Ilha Bela
4453.128,90.8723,2.691,3.2826,3.6442,3.8002,3.7869,67.9734,2.53,-0.0309,17.4962,LIS_003,Itajai-Açu e Ilha Bela
4453.2804,89.8601,2.726,3.3232,3.6887,3.846,3.8319,68.237,2.5309,-0.0288,17.3325,LIS_003,Itajai-Açu e Ilha Bela
4453.4328,91.0724,2.7419,3.3429,3.7126,3.8719,3.8576,69.1337,2.531,-0.033,17.2608,LIS_003,Itajai-Açu e Ilha Bela
4453.5852,93.2575,2.7662,3.3766,3.7545,3.9179,3.9039,70.3221,2.5335,-0.0381,17.2656,LIS_003,Itajai-Açu e Ilha Bela
4453.7376,94.2535,2.8046,3.4318,3.8219,3.9916,3.9781,71.2223,2.5404,-0.038,17.1415,LIS_003,Itajai-Açu e Ilha Bela
4453.89,92.958,2.8496,3.4984,3.9026,4.0796,4.0669,71.3322,2.5496,-0.0329,17.1435,LIS_003,Itajai-Açu e Ilha Bela
4454.0424,89.8916,2.9072,3.582,4.0018,4.187,4.1752,70.6341,2.5569,-0.0285,17.0907,LIS_003,Itajai-Açu e Ilha Bela
4454.1948,87.0188,2.9783,3.6828,4.1195,4.3136,4.3031,69.6071,2.5601,-0.0253,16.7626,LIS_003,Itajai-Açu e Ilha Bela
4454.3472,86.0215,3.0428,3.7754,4.228,4.4301,4.4213,68.8626,2.561,-0.0199,16.3525,LIS_003,Itajai-Açu e Ilha Bela
4454.4996,86.0461,3.0815,3.8344,4.2991,4.5074,4.5008,68.7852,2.5608,-0.0164,15.9094,LIS_003,Itajai-Açu e Ilha Bela
4454.652,85.4129,3.0855,3.8458,4.3169,4.529,4.5254,69.3283,2.5584,-0.0176,15.5398,LIS_003,Itajai-Açu e Ilha Bela
4454.8044,84.3685,3.0449,3.7929,4.2621,4.4748,4.4748,70.1555,2.5518,-0.0194,15.6039,LIS_003,Itajai-Açu e Ilha Bela
4454.9568,84.2622,2.9615,3.6769,4.1349,4.3455,4.3495,70.9242,2.5429,-0.0189,15.9282,LIS_003,Itajai-Açu e Ilha Bela
4455.1092,84.572,2.8644,3.5385,3.981,4.1892,4.1975,71.3932,2.537,-0.0176,16.2302,LIS_003,Itajai-Açu e Ilha Bela
4455.2616,84.818,2.7869,3.4272,3.8577,4.0662,4.0789,71.3778,2.5359,-0.0181,16.4546,LIS_003,Itajai-Açu e Ilha Bela
4455.414,84.2507,2.7408,3.3645,3.791,4.0043,4.0217,70.8377,2.5342,-0.024,16.4655,LIS_003,Itajai-Açu e Ilha Bela
4455.5664,81.8398,2.7248,3.3519,3.784,4.007,4.0292,69.9589,2.531,-0.0311,16.4101,LIS_003,Itajai-Açu e Ilha Bela
4455.7188,79.4123,2.7358,3.3845,3.8325,4.0697,4.097,69.1145,2.5313,-0.0321,16.5136,LIS_003,Itajai-Açu e Ilha Bela
4455.8712,79.9948,2.7671,3.4506,3.923,4.1777,4.2099,68.6888,2.5352,-0.0269,16.7611,LIS_003,Itajai-Açu e Ilha Bela
4456.0236,82.1359,2.803,3.5253,4.0257,4.2982,4.3347,68.8239,2.5382,-0.0224,16.888,LIS_003,Itajai-Açu e Ilha Bela
4456.176,82.2705,2.8351,3.5923,4.1188,4.4063,4.446,69.3153,2.5392,-0.0222,16.9252,LIS_003,Itajai-Açu e Ilha Bela
4456.3284,80.7889,2.8722,3.658,4.2062,4.5046,4.546,69.8015,2.5387,-0.0235,17.0665,LIS_003,Itajai-Açu e Ilha Bela
4456.4808,80.1294,2.9048,3.7063,4.2662,4.5688,4.6103,70.0563,2.5347,-0.0262,17.3475,LIS_003,Itajai-Açu e Ilha Bela
4456.6332,80.8583,2.9032,3.6974,4.2523,4.5492,4.5888,70.0846,2.5278,-0.0296,17.5177,LIS_003,Itajai-Açu e Ilha Bela
4456.7856,81.6738,2.8661,3.6319,4.1665,4.449,4.4852,70.0203,2.5229,-0.0295,17.5747,LIS_003,Itajai-Açu e Ilha Bela
4456.938,81.931,2.8236,3.5546,4.0632,4.3282,4.3605,69.9706,2.5221,-0.0287,17.7546,LIS_003,Itajai-Açu e Ilha Bela
4457.0904,82.607,2.8039,3.5083,3.9942,4.2438,4.2727,69.9441,2.5205,-0.0322,17.6974,LIS_003,Itajai-Açu e Ilha Bela
4457.2428,83.6114,2.8127,3.5033,3.9734,4.2116,4.2376,69.8797,2.5134,-0.0385,17.042,LIS_003,Itajai-Açu e Ilha Bela
4457.3952,84.3079,2.8296,3.5134,3.972,4.2014,4.2251,69.732,2.5047,-0.0428,16.1187,LIS_003,Itajai-Açu e Ilha Bela
4457.5476,85.1716,2.8256,3.4999,3.9471,4.1683,4.1899,69.5144,2.5006,-0.0455,15.7166,LIS_003,Itajai-Açu e Ilha Bela
4457.7,86.2437,2.7995,3.4604,3.8963,4.1096,4.1291,69.2553,2.5002,-0.0447,16.1828,LIS_003,Itajai-Açu e Ilha Bela
4457.8524,86.2559,2.7784,3.4301,3.8581,4.0654,4.0833,68.9803,2.4986,-0.0396,17.0191,LIS_003,Itajai-Açu e Ilha Bela
4458.0048,85.704,2.7745,3.4243,3.8484,4.052,4.0682,68.7472,2.4977,-0.0327,17.2026,LIS_003,Itajai-Açu e Ilha Bela
4458.1572,85.4076,2.7731,3.4219,3.8422,4.0425,4.057,68.6653,2.5005,-0.0285,16.7036,LIS_003,Itajai-Açu e Ilha Bela
4458.3096,85.5933,2.7684,3.4133,3.8285,4.0249,4.0375,68.8165,2.5034,-0.0291,16.6032,LIS_003,Itajai-Açu e Ilha Bela
4458.462,86.2015,2.7829,3.4271,3.8398,4.0334,4.0441,69.0866,2.505,-0.0329,17.1016,LIS_003,Itajai-Açu e Ilha Bela
4458.6144,87.6426,2.8251,3.4771,3.892,4.0846,4.0934,69.1924,2.5074,-0.0355,17.3848,LIS_003,Itajai-Açu e Ilha Bela
4458.7668,89.8432,2.8525,3.5107,3.9267,4.1173,4.1244,68.9179,2.5089,-0.0363,17.1443,LIS_003,Itajai-Açu e Ilha Bela
4458.9192,91.0838,2.8276,3.4779,3.8878,4.0733,4.0787,68.3349,2.5082,-0.0341,16.7759,LIS_003,Itajai-Açu e Ilha Bela
4459.0716,89.8004,2.7902,3.4256,3.8277,4.008,4.0123,67.8171,2.509,-0.0293,16.2666,LIS_003,Itajai-Açu e Ilha Bela
4459.224,86.0448,2.807,3.44,3.8431,4.0229,4.0267,67.7241,2.5117,-0.0283,15.6867,LIS_003,Itajai-Açu e Ilha Bela
4459.3764,82.103,2.8883,3.54,3.9559,4.1412,4.1454,68.0844,2.5106,-0.0352,15.604,LIS_003,Itajai-Açu e Ilha Bela
4459.5288,80.5568,2.9715,3.653,4.0861,4.2792,4.2846,68.63,2.5061,-0.042,16.1079,LIS_003,Itajai-Açu e Ilha Bela
4459.6812,80.9467,2.9942,3.6983,4.1438,4.3425,4.3498,69.0583,2.5048,-0.0408,16.4679,LIS_003,Itajai-Açu e Ilha Bela
4459.8336,81.5593,2.9636,3.6761,4.1278,4.3295,4.3392,69.224,2.5082,-0.0346,16.5126,LIS_003,Itajai-Açu e Ilha Bela
4459.986,82.6589,2.9198,3.6304,4.0847,4.2884,4.3007,69.181,2.5119,-0.0306,16.813,LIS_003,Itajai-Açu e Ilha Bela
4460.1384,84.6688,2.8887,3.5927,4.0482,4.2539,4.2689,69.0998,2.5113,-0.0315,17.2235,LIS_003,Itajai-Açu e Ilha Bela
4460.2908,86.8015,2.8702,3.566,4.0203,4.2278,4.2456,69.0987,2.5074,-0.0347,17.3018,LIS_003,Itajai-Açu e Ilha Bela
4460.4432,87.7112,2.8518,3.5371,3.9869,4.1952,4.2156,69.1866,2.5084,-0.0352,17.1725,LIS_003,Itajai-Açu e Ilha Bela
4460.5956,86.8852,2.835,3.5106,3.9543,4.1628,4.1855,69.3087,2.5172,-0.0349,17.1349,LIS_003,Itajai-Açu e Ilha Bela
4460.748,85.9295,2.8358,3.5077,3.948,4.1577,4.1824,69.3439,2.5266,-0.0349,17.3491,LIS_003,Itajai-Açu e Ilha Bela
4460.9004,86.2628,2.8514,3.5244,3.9644,4.1759,4.2025,69.24,2.5306,-0.034,17.652,LIS_003,Itajai-Açu e Ilha Bela
4461.0528,86.3308,2.8547,3.5248,3.9628,4.1747,4.2027,69.0949,2.5276,-0.0327,17.61,LIS_003,Itajai-Açu e Ilha Bela
4461.2052,85.8642,2.8328,3.4906,3.9224,4.1324,4.1612,69.0052,2.516,-0.0357,17.2116,LIS_003,Itajai-Açu e Ilha Bela
4461.3576,86.3397,2.7968,3.4365,3.8592,4.0659,4.0949,68.989,2.5023,-0.0397,16.7837,LIS_003,Itajai-Açu e Ilha Bela
4461.51,88.1881,2.7569,3.3777,3.7904,3.9935,4.0225,68.9979,2.4967,-0.0419,16.3923,LIS_003,Itajai-Açu e Ilha Bela
4461.6624,90.6886,2.7223,3.3279,3.7318,3.9321,3.961,68.9869,2.5006,-0.0436,16.2468,LIS_003,Itajai-Açu e Ilha Bela
4461.8148,91.2838,2.7033,3.3008,3.6993,3.8986,3.9276,68.9689,2.5077,-0.0442,16.7149,LIS_003,Itajai-Açu e Ilha Bela
4461.9672,89.77,2.6977,3.2942,3.691,3.8911,3.9205,68.9884,2.5102,-0.0412,17.4596,LIS_003,Itajai-Açu e Ilha Bela
4462.1196,88.646,2.6804,3.2764,3.6714,3.8722,3.9019,69.0379,2.5048,-0.0368,17.8408,LIS_003,Itajai-Açu e Ilha Bela
4462.272,89.0744,2.6335,3.2228,3.613,3.8129,3.8425,69.0673,2.4982,-0.0335,17.7132,LIS_003,Itajai-Açu e Ilha Bela
4462.4244,89.0007,2.5857,3.1667,3.5528,3.7516,3.7811,69.1044,2.4986,-0.0303,17.2607,LIS_003,Itajai-Açu e Ilha Bela
4462.5768,88.6687,2.569,3.1484,3.5354,3.7355,3.7652,69.1904,2.5056,-0.0313,16.8016,LIS_003,Itajai-Açu e Ilha Bela
4462.7292,89.408,2.5785,3.1637,3.5559,3.7591,3.7893,69.3211,2.5126,-0.0389,16.7823,LIS_003,Itajai-Açu e Ilha Bela
4462.8816,90.5066,2.5958,3.1906,3.5892,3.7958,3.8263,69.4445,2.5153,-0.0443,16.9763,LIS_003,Itajai-Açu e Ilha Bela
4463.034,90.5408,2.6135,3.2186,3.623,3.8325,3.8633,69.4569,2.5153,-0.0389,16.8075,LIS_003,Itajai-Açu e Ilha Bela
4463.1864,89.2455,2.6216,3.2329,3.6407,3.8515,3.8822,69.3169,2.513,-0.0311,16.5795,LIS_003,Itajai-Açu e Ilha Bela
4463.3388,88.0992,2.6128,3.2223,3.6291,3.8389,3.8691,69.0839,2.5069,-0.0316,16.6205,LIS_003,Itajai-Açu e Ilha Bela
4463.4912,88.7537,2.5985,3.201,3.604,3.8114,3.8408,68.8636,2.5019,-0.0333,16.6171,LIS_003,Itajai-Açu e Ilha Bela
4463.6436,90.1597,2.5927,3.1879,3.5869,3.792,3.8205,68.7897,2.5041,-0.0278,16.4893,LIS_003,Itajai-Açu e Ilha Bela
4463.796,90.9441,2.5904,3.1779,3.5723,3.775,3.8026,68.9312,2.5102,-0.0219,16.7244,LIS_003,Itajai-Açu e Ilha Bela
4463.9484,92.1966,2.5727,3.1485,3.5354,3.7343,3.7608,69.1801,2.5141,-0.0246,17.2637,LIS_003,Itajai-Açu e Ilha Bela
4464.1008,94.029,2.5335,3.093,3.4691,3.6628,3.688,69.3483,2.5151,-0.0326,17.5727,LIS_003,Itajai-Açu e Ilha Bela
4464.2532,93.925,2.4926,3.037,3.403,3.5917,3.6156,69.3398,2.5146,-0.037,17.623,LIS_003,Itajai-Açu e Ilha Bela
4464.4056,91.7613,2.4777,3.0149,3.3754,3.5618,3.5848,69.208,2.5145,-0.0349,18.0413,LIS_003,Itajai-Açu e Ilha Bela
4464.558,90.2858,2.5013,3.042,3.4035,3.5911,3.6133,69.1072,2.5169,-0.0311,18.9018,LIS_003,Itajai-Açu e Ilha Bela
4464.7104,90.6603,2.5582,3.1118,3.4802,3.6721,3.6939,69.1497,2.5205,-0.0307,19.4227,LIS_003,Itajai-Açu e Ilha Bela
4464.8628,90.5651,2.6278,3.1994,3.578,3.7758,3.7971,69.3045,2.5228,-0.0325,19.058,LIS_003,Itajai-Açu e Ilha Bela
4465.0152,88.5604,2.682,3.2707,3.659,3.862,3.8827,69.4669,2.5227,-0.0334,18.2867,LIS_003,Itajai-Açu e Ilha Bela
4465.1676,86.4629,2.7087,3.3096,3.705,3.9113,3.9309,69.5455,2.5212,-0.0353,17.8691,LIS_003,Itajai-Açu e Ilha Bela
4465.32,86.2652,2.7172,3.3255,3.7258,3.9338,3.9523,69.4528,2.5208,-0.0389,17.9692,LIS_003,Itajai-Açu e Ilha Bela
4465.4724,87.4783,2.7227,3.3363,3.7404,3.9493,3.9666,69.1717,2.5226,-0.0383,18.154,LIS_003,Itajai-Açu e Ilha Bela
4465.6248,88.8646,2.7347,3.3535,3.7613,3.971,3.9872,68.8289,2.5237,-0.033,18.2249,LIS_003,Itajai-Açu e Ilha Bela
4465.7772,88.958,2.7495,3.3735,3.7842,3.9943,4.0099,68.6162,2.5209,-0.0312,18.3036,LIS_003,Itajai-Açu e Ilha Bela
4465.9296,88.0387,2.7617,3.3899,3.8025,4.0125,4.0276,68.6651,2.5139,-0.041,18.1087,LIS_003,Itajai-Açu e Ilha Bela
4466.082,87.9146,2.7745,3.4077,3.8223,4.0322,4.0471,68.9257,2.5073,-0.0515,17.4046,LIS_003,Itajai-Açu e Ilha Bela
4466.2344,88.7134,2.7873,3.4259,3.8427,4.0524,4.0675,69.1785,2.5053,-0.0484,16.8349,LIS_003,Itajai-Açu e Ilha Bela
4466.3868,88.3228,2.7878,3.4281,3.8452,4.0539,4.0693,69.2116,2.5069,-0.0411,16.6928,LIS_003,Itajai-Açu e Ilha Bela
4466.5392,87.6599,2.7765,3.4137,3.8289,4.036,4.0516,69.007,2.5085,-0.0444,16.8623,LIS_003,Itajai-Açu e Ilha Bela
4466.6916,87.8838,2.7761,3.4112,3.826,4.0324,4.0483,68.748,2.5102,-0.0477,17.2386,LIS_003,Itajai-Açu e Ilha Bela
4466.844,88.3394,2.8033,3.4428,3.8611,4.0689,4.0853,68.6363,2.515,-0.0407,17.6916,LIS_003,Itajai-Açu e Ilha Bela
4466.9964,89.1285,2.8517,3.5013,3.926,4.1368,4.1535,68.7628,2.523,-0.0326,17.8016,LIS_003,Itajai-Açu e Ilha Bela
4467.1488,91.2189,2.9017,3.5618,3.9926,4.2061,4.223,69.0826,2.5298,-0.0293,17.6886,LIS_003,Itajai-Açu e Ilha Bela
4467.3012,93.3887,2.9179,3.579,4.0103,4.2234,4.2402,69.4295,2.5319,-0.0294,17.6872,LIS_003,Itajai-Açu e Ilha Bela
4467.4536,94.1087,2.8691,3.5138,3.9353,4.1426,4.1589,69.6619,2.5293,-0.035,17.5202,LIS_003,Itajai-Açu e Ilha Bela
4467.606,92.8085,2.7826,3.4011,3.8072,4.0059,4.0215,69.7941,2.5237,-0.0418,17.1784,LIS_003,Itajai-Açu e Ilha Bela
4467.7584,90.6129,2.7164,3.3153,3.7091,3.9012,3.9165,69.9043,2.5198,-0.0404,17.265,LIS_003,Itajai-Açu e Ilha Bela
4467.9108,88.8112,2.6901,3.2823,3.6705,3.8597,3.8752,69.995,2.5232,-0.0334,17.7145,LIS_003,Itajai-Açu e Ilha Bela
4468.0632,87.6694,2.688,3.2831,3.6703,3.8596,3.8759,69.964,2.5311,-0.0312,17.8676,LIS_003,Itajai-Açu e Ilha Bela
4468.2156,86.4264,2.6869,3.2877,3.6758,3.8667,3.8843,69.6637,2.5359,-0.0343,17.4559,LIS_003,Itajai-Açu e Ilha Bela
